DateTime,Date,Hour,Day of the Week,Season,Daytime,Consumption (kW)
15/03/2023 10:30,15/03/2023,10:30:00,2,1,1,0.268
15/03/2023 10:45,15/03/2023,10:45:00,2,1,1,0.212
15/03/2023 11:00,15/03/2023,11:00:00,2,1,1,0.188
15/03/2023 11:15,15/03/2023,11:15:00,2,1,1,0.168
15/03/2023 11:30,15/03/2023,11:30:00,2,1,1,0.088
15/03/2023 11:45,15/03/2023,11:45:00,2,1,1,0.052
15/03/2023 12:00,15/03/2023,12:00:00,2,1,1,0.108
15/03/2023 12:15,15/03/2023,12:15:00,2,1,1,0.168
15/03/2023 12:30,15/03/2023,12:30:00,2,1,1,0.392
15/03/2023 12:45,15/03/2023,12:45:00,2,1,1,0.576
15/03/2023 13:00,15/03/2023,13:00:00,2,1,1,2.06
15/03/2023 13:15,15/03/2023,13:15:00,2,1,1,0.48
15/03/2023 13:30,15/03/2023,13:30:00,2,1,1,0.256
15/03/2023 13:45,15/03/2023,13:45:00,2,1,1,0.2
15/03/2023 14:00,15/03/2023,14:00:00,2,1,1,0.104
15/03/2023 14:15,15/03/2023,14:15:00,2,1,1,0.088
15/03/2023 14:30,15/03/2023,14:30:00,2,1,1,0.124
15/03/2023 14:45,15/03/2023,14:45:00,2,1,1,0.132
15/03/2023 15:00,15/03/2023,15:00:00,2,1,1,0.108
15/03/2023 15:15,15/03/2023,15:15:00,2,1,1,0.072
15/03/2023 15:30,15/03/2023,15:30:00,2,1,1,0.172
15/03/2023 15:45,15/03/2023,15:45:00,2,1,1,0.188
15/03/2023 16:00,15/03/2023,16:00:00,2,1,1,0.192
15/03/2023 16:15,15/03/2023,16:15:00,2,1,1,0.216
15/03/2023 16:30,15/03/2023,16:30:00,2,1,1,0.156
15/03/2023 16:45,15/03/2023,16:45:00,2,1,1,0.104
15/03/2023 17:00,15/03/2023,17:00:00,2,1,1,0.108
15/03/2023 17:15,15/03/2023,17:15:00,2,1,1,0.096
15/03/2023 17:30,15/03/2023,17:30:00,2,1,1,0.068
15/03/2023 17:45,15/03/2023,17:45:00,2,1,1,0.14
15/03/2023 18:00,15/03/2023,18:00:00,2,1,1,0.216
15/03/2023 18:15,15/03/2023,18:15:00,2,1,1,0.152
15/03/2023 18:30,15/03/2023,18:30:00,2,1,1,0.192
15/03/2023 18:45,15/03/2023,18:45:00,2,1,0,0.204
15/03/2023 19:00,15/03/2023,19:00:00,2,1,0,0.172
15/03/2023 19:15,15/03/2023,19:15:00,2,1,0,0.108
15/03/2023 19:30,15/03/2023,19:30:00,2,1,0,0.104
15/03/2023 19:45,15/03/2023,19:45:00,2,1,0,0.068
15/03/2023 20:00,15/03/2023,20:00:00,2,1,0,0.048
15/03/2023 20:15,15/03/2023,20:15:00,2,1,0,0.08
15/03/2023 20:30,15/03/2023,20:30:00,2,1,0,0.088
15/03/2023 20:45,15/03/2023,20:45:00,2,1,0,0.088
15/03/2023 21:00,15/03/2023,21:00:00,2,1,0,0.136
15/03/2023 21:15,15/03/2023,21:15:00,2,1,0,0.164
15/03/2023 21:30,15/03/2023,21:30:00,2,1,0,0.128
15/03/2023 21:45,15/03/2023,21:45:00,2,1,0,0.056
15/03/2023 22:00,15/03/2023,22:00:00,2,1,0,0.096
15/03/2023 22:15,15/03/2023,22:15:00,2,1,0,0.072
15/03/2023 22:30,15/03/2023,22:30:00,2,1,0,0.048
15/03/2023 22:45,15/03/2023,22:45:00,2,1,0,0.08
15/03/2023 23:00,15/03/2023,23:00:00,2,1,0,0.084
15/03/2023 23:15,15/03/2023,23:15:00,2,1,0,0.048
15/03/2023 23:30,15/03/2023,23:30:00,2,1,0,0.108
15/03/2023 23:45,15/03/2023,23:45:00,2,1,0,0.164
16/03/2023 00:00,16/03/2023,00:00:00,3,1,0,0.128
16/03/2023 00:15,16/03/2023,00:15:00,3,1,0,0.116
16/03/2023 00:30,16/03/2023,00:30:00,3,1,0,0.108
16/03/2023 00:45,16/03/2023,00:45:00,3,1,0,0.072
16/03/2023 01:00,16/03/2023,01:00:00,3,1,0,0.048
16/03/2023 01:15,16/03/2023,01:15:00,3,1,0,0.076
16/03/2023 01:30,16/03/2023,01:30:00,3,1,0,0.088
16/03/2023 01:45,16/03/2023,01:45:00,3,1,0,0.048
16/03/2023 02:00,16/03/2023,02:00:00,3,1,0,0.064
16/03/2023 02:15,16/03/2023,02:15:00,3,1,0,0.124
16/03/2023 02:30,16/03/2023,02:30:00,3,1,0,0.132
16/03/2023 02:45,16/03/2023,02:45:00,3,1,0,0.124
16/03/2023 03:00,16/03/2023,03:00:00,3,1,0,0.164
16/03/2023 03:15,16/03/2023,03:15:00,3,1,0,0.104
16/03/2023 03:30,16/03/2023,03:30:00,3,1,0,0.052
16/03/2023 03:45,16/03/2023,03:45:00,3,1,0,0.08
16/03/2023 04:00,16/03/2023,04:00:00,3,1,0,0.084
16/03/2023 04:15,16/03/2023,04:15:00,3,1,0,0.052
16/03/2023 04:30,16/03/2023,04:30:00,3,1,0,0.064
16/03/2023 04:45,16/03/2023,04:45:00,3,1,0,0.096
16/03/2023 05:00,16/03/2023,05:00:00,3,1,0,0.064
16/03/2023 05:15,16/03/2023,05:15:00,3,1,0,0.132
16/03/2023 05:30,16/03/2023,05:30:00,3,1,0,0.172
16/03/2023 05:45,16/03/2023,05:45:00,3,1,0,0.132
16/03/2023 06:00,16/03/2023,06:00:00,3,1,0,0.108
16/03/2023 06:15,16/03/2023,06:15:00,3,1,0,0.084
16/03/2023 06:30,16/03/2023,06:30:00,3,1,0,0.08
16/03/2023 06:45,16/03/2023,06:45:00,3,1,0,0.052
16/03/2023 07:00,16/03/2023,07:00:00,3,1,1,0.068
16/03/2023 07:15,16/03/2023,07:15:00,3,1,1,0.092
16/03/2023 07:30,16/03/2023,07:30:00,3,1,1,0.048
16/03/2023 07:45,16/03/2023,07:45:00,3,1,1,0.06
16/03/2023 08:00,16/03/2023,08:00:00,3,1,1,0.14
16/03/2023 08:15,16/03/2023,08:15:00,3,1,1,0.136
16/03/2023 08:30,16/03/2023,08:30:00,3,1,1,0.116
16/03/2023 08:45,16/03/2023,08:45:00,3,1,1,0.164
16/03/2023 09:00,16/03/2023,09:00:00,3,1,1,0.088
16/03/2023 09:15,16/03/2023,09:15:00,3,1,1,0.048
16/03/2023 09:30,16/03/2023,09:30:00,3,1,1,0.076
16/03/2023 09:45,16/03/2023,09:45:00,3,1,1,0.088
16/03/2023 10:00,16/03/2023,10:00:00,3,1,1,0.048
16/03/2023 10:15,16/03/2023,10:15:00,3,1,1,0.056
16/03/2023 10:30,16/03/2023,10:30:00,3,1,1,0.092
16/03/2023 10:45,16/03/2023,10:45:00,3,1,1,0.084
16/03/2023 11:00,16/03/2023,11:00:00,3,1,1,0.128
16/03/2023 11:15,16/03/2023,11:15:00,3,1,1,0.16
16/03/2023 11:30,16/03/2023,11:30:00,3,1,1,0.148
16/03/2023 11:45,16/03/2023,11:45:00,3,1,1,0.092
16/03/2023 12:00,16/03/2023,12:00:00,3,1,1,0.08
16/03/2023 12:15,16/03/2023,12:15:00,3,1,1,0.084
16/03/2023 12:30,16/03/2023,12:30:00,3,1,1,0.048
16/03/2023 12:45,16/03/2023,12:45:00,3,1,1,0.06
16/03/2023 13:00,16/03/2023,13:00:00,3,1,1,0.092
16/03/2023 13:15,16/03/2023,13:15:00,3,1,1,0.06
16/03/2023 13:30,16/03/2023,13:30:00,3,1,1,0.048
16/03/2023 13:45,16/03/2023,13:45:00,3,1,1,0.152
16/03/2023 14:00,16/03/2023,14:00:00,3,1,1,0.144
16/03/2023 14:15,16/03/2023,14:15:00,3,1,1,0.116
16/03/2023 14:30,16/03/2023,14:30:00,3,1,1,0.152
16/03/2023 14:45,16/03/2023,14:45:00,3,1,1,0.08
16/03/2023 15:00,16/03/2023,15:00:00,3,1,1,0.048
16/03/2023 15:15,16/03/2023,15:15:00,3,1,1,0.068
16/03/2023 15:30,16/03/2023,15:30:00,3,1,1,0.092
16/03/2023 15:45,16/03/2023,15:45:00,3,1,1,0.052
16/03/2023 16:00,16/03/2023,16:00:00,3,1,1,0.052
16/03/2023 16:15,16/03/2023,16:15:00,3,1,1,0.092
16/03/2023 16:30,16/03/2023,16:30:00,3,1,1,0.096
16/03/2023 16:45,16/03/2023,16:45:00,3,1,1,0.124
16/03/2023 17:00,16/03/2023,17:00:00,3,1,1,0.16
16/03/2023 17:15,16/03/2023,17:15:00,3,1,1,0.144
16/03/2023 17:30,16/03/2023,17:30:00,3,1,1,0.08
16/03/2023 17:45,16/03/2023,17:45:00,3,1,1,0.076
16/03/2023 18:00,16/03/2023,18:00:00,3,1,1,0.096
16/03/2023 18:15,16/03/2023,18:15:00,3,1,1,0.044
16/03/2023 18:30,16/03/2023,18:30:00,3,1,1,0.064
16/03/2023 18:45,16/03/2023,18:45:00,3,1,0,0.092
16/03/2023 19:00,16/03/2023,19:00:00,3,1,0,0.056
16/03/2023 19:15,16/03/2023,19:15:00,3,1,0,0.048
16/03/2023 19:30,16/03/2023,19:30:00,3,1,0,0.164
16/03/2023 19:45,16/03/2023,19:45:00,3,1,0,0.14
16/03/2023 20:00,16/03/2023,20:00:00,3,1,0,0.116
16/03/2023 20:15,16/03/2023,20:15:00,3,1,0,0.144
16/03/2023 20:30,16/03/2023,20:30:00,3,1,0,0.084
16/03/2023 20:45,16/03/2023,20:45:00,3,1,0,0.048
16/03/2023 21:00,16/03/2023,21:00:00,3,1,0,0.068
16/03/2023 21:15,16/03/2023,21:15:00,3,1,0,0.092
16/03/2023 21:30,16/03/2023,21:30:00,3,1,0,0.052
16/03/2023 21:45,16/03/2023,21:45:00,3,1,0,0.052
16/03/2023 22:00,16/03/2023,22:00:00,3,1,0,0.092
16/03/2023 22:15,16/03/2023,22:15:00,3,1,0,0.1
16/03/2023 22:30,16/03/2023,22:30:00,3,1,0,0.124
16/03/2023 22:45,16/03/2023,22:45:00,3,1,0,0.156
16/03/2023 23:00,16/03/2023,23:00:00,3,1,0,0.152
16/03/2023 23:15,16/03/2023,23:15:00,3,1,0,0.084
16/03/2023 23:30,16/03/2023,23:30:00,3,1,0,0.072
16/03/2023 23:45,16/03/2023,23:45:00,3,1,0,0.092
17/03/2023 00:00,17/03/2023,00:00:00,4,1,0,0.052
17/03/2023 00:15,17/03/2023,00:15:00,4,1,0,0.056
17/03/2023 00:30,17/03/2023,00:30:00,4,1,0,0.092
17/03/2023 00:45,17/03/2023,00:45:00,4,1,0,0.064
17/03/2023 01:00,17/03/2023,01:00:00,4,1,0,0.048
17/03/2023 01:15,17/03/2023,01:15:00,4,1,0,0.14
17/03/2023 01:30,17/03/2023,01:30:00,4,1,0,0.152
17/03/2023 01:45,17/03/2023,01:45:00,4,1,0,0.12
17/03/2023 02:00,17/03/2023,02:00:00,4,1,0,0.148
17/03/2023 02:15,17/03/2023,02:15:00,4,1,0,0.096
17/03/2023 02:30,17/03/2023,02:30:00,4,1,0,0.048
17/03/2023 02:45,17/03/2023,02:45:00,4,1,0,0.076
17/03/2023 03:00,17/03/2023,03:00:00,4,1,0,0.092
17/03/2023 03:15,17/03/2023,03:15:00,4,1,0,0.048
17/03/2023 03:30,17/03/2023,03:30:00,4,1,0,0.06
17/03/2023 03:45,17/03/2023,03:45:00,4,1,0,0.096
17/03/2023 04:00,17/03/2023,04:00:00,4,1,0,0.068
17/03/2023 04:15,17/03/2023,04:15:00,4,1,0,0.128
17/03/2023 04:30,17/03/2023,04:30:00,4,1,0,0.168
17/03/2023 04:45,17/03/2023,04:45:00,4,1,0,0.144
17/03/2023 05:00,17/03/2023,05:00:00,4,1,0,0.104
17/03/2023 05:15,17/03/2023,05:15:00,4,1,0,0.088
17/03/2023 05:30,17/03/2023,05:30:00,4,1,0,0.076
17/03/2023 05:45,17/03/2023,05:45:00,4,1,0,0.048
17/03/2023 06:00,17/03/2023,06:00:00,4,1,0,0.076
17/03/2023 06:15,17/03/2023,06:15:00,4,1,0,0.088
17/03/2023 06:30,17/03/2023,06:30:00,4,1,0,0.048
17/03/2023 06:45,17/03/2023,06:45:00,4,1,0,0.06
17/03/2023 07:00,17/03/2023,07:00:00,4,1,1,0.12
17/03/2023 07:15,17/03/2023,07:15:00,4,1,1,0.14
17/03/2023 07:30,17/03/2023,07:30:00,4,1,1,0.12
17/03/2023 07:45,17/03/2023,07:45:00,4,1,1,0.16
17/03/2023 08:00,17/03/2023,08:00:00,4,1,1,0.1
17/03/2023 08:15,17/03/2023,08:15:00,4,1,1,0.044
17/03/2023 08:30,17/03/2023,08:30:00,4,1,1,0.084
17/03/2023 08:45,17/03/2023,08:45:00,4,1,1,0.076
17/03/2023 09:00,17/03/2023,09:00:00,4,1,1,0.048
17/03/2023 09:15,17/03/2023,09:15:00,4,1,1,0.076
17/03/2023 09:30,17/03/2023,09:30:00,4,1,1,0.088
17/03/2023 09:45,17/03/2023,09:45:00,4,1,1,0.048
17/03/2023 10:00,17/03/2023,10:00:00,4,1,1,0.116
17/03/2023 10:15,17/03/2023,10:15:00,4,1,1,0.168
17/03/2023 10:30,17/03/2023,10:30:00,4,1,1,0.132
17/03/2023 10:45,17/03/2023,10:45:00,4,1,1,0.116
17/03/2023 11:00,17/03/2023,11:00:00,4,1,1,0.1
17/03/2023 11:15,17/03/2023,11:15:00,4,1,1,0.072
17/03/2023 11:30,17/03/2023,11:30:00,4,1,1,0.048
17/03/2023 11:45,17/03/2023,11:45:00,4,1,1,0.076
17/03/2023 12:00,17/03/2023,12:00:00,4,1,1,0.084
17/03/2023 12:15,17/03/2023,12:15:00,4,1,1,0.044
17/03/2023 12:30,17/03/2023,12:30:00,4,1,1,0.072
17/03/2023 12:45,17/03/2023,12:45:00,4,1,1,0.092
17/03/2023 13:00,17/03/2023,13:00:00,4,1,1,0.124
17/03/2023 13:15,17/03/2023,13:15:00,4,1,1,0.132
17/03/2023 13:30,17/03/2023,13:30:00,4,1,1,0.164
17/03/2023 13:45,17/03/2023,13:45:00,4,1,1,0.12
17/03/2023 14:00,17/03/2023,14:00:00,4,1,1,0.048
17/03/2023 14:15,17/03/2023,14:15:00,4,1,1,0.092
17/03/2023 14:30,17/03/2023,14:30:00,4,1,1,0.068
17/03/2023 14:45,17/03/2023,14:45:00,4,1,1,0.048
17/03/2023 15:00,17/03/2023,15:00:00,4,1,1,0.08
17/03/2023 15:15,17/03/2023,15:15:00,4,1,1,0.08
17/03/2023 15:30,17/03/2023,15:30:00,4,1,1,0.048
17/03/2023 15:45,17/03/2023,15:45:00,4,1,1,0.092
17/03/2023 16:00,17/03/2023,16:00:00,4,1,1,0.16
17/03/2023 16:15,17/03/2023,16:15:00,4,1,1,0.124
17/03/2023 16:30,17/03/2023,16:30:00,4,1,1,0.14
17/03/2023 16:45,17/03/2023,16:45:00,4,1,1,0.136
17/03/2023 17:00,17/03/2023,17:00:00,4,1,1,0.048
17/03/2023 17:15,17/03/2023,17:15:00,4,1,1,0.056
17/03/2023 17:30,17/03/2023,17:30:00,4,1,1,0.092
17/03/2023 17:45,17/03/2023,17:45:00,4,1,1,0.064
17/03/2023 18:00,17/03/2023,18:00:00,4,1,1,0.044
17/03/2023 18:15,17/03/2023,18:15:00,4,1,1,0.088
17/03/2023 18:30,17/03/2023,18:30:00,4,1,1,0.072
17/03/2023 18:45,17/03/2023,18:45:00,4,1,1,0.084
17/03/2023 19:00,17/03/2023,19:00:00,4,1,0,0.156
17/03/2023 19:15,17/03/2023,19:15:00,4,1,0,0.152
17/03/2023 19:30,17/03/2023,19:30:00,4,1,0,0.116
17/03/2023 19:45,17/03/2023,19:45:00,4,1,0,0.092
17/03/2023 20:00,17/03/2023,20:00:00,4,1,0,0.092
17/03/2023 20:15,17/03/2023,20:15:00,4,1,0,0.048
17/03/2023 20:30,17/03/2023,20:30:00,4,1,0,0.06
17/03/2023 20:45,17/03/2023,20:45:00,4,1,0,0.092
17/03/2023 21:00,17/03/2023,21:00:00,4,1,0,0.06
17/03/2023 21:15,17/03/2023,21:15:00,4,1,0,0.048
17/03/2023 21:30,17/03/2023,21:30:00,4,1,0,0.092
17/03/2023 21:45,17/03/2023,21:45:00,4,1,0,0.132
17/03/2023 22:00,17/03/2023,22:00:00,4,1,0,0.124
17/03/2023 22:15,17/03/2023,22:15:00,4,1,0,0.152
17/03/2023 22:30,17/03/2023,22:30:00,4,1,0,0.152
17/03/2023 22:45,17/03/2023,22:45:00,4,1,0,0.052
17/03/2023 23:00,17/03/2023,23:00:00,4,1,0,0.068
17/03/2023 23:15,17/03/2023,23:15:00,4,1,0,0.092
17/03/2023 23:30,17/03/2023,23:30:00,4,1,0,0.048
17/03/2023 23:45,17/03/2023,23:45:00,4,1,0,0.06
18/03/2023 00:00,18/03/2023,00:00:00,5,1,0,0.092
18/03/2023 00:15,18/03/2023,00:15:00,5,1,0,0.056
18/03/2023 00:30,18/03/2023,00:30:00,5,1,0,0.048
18/03/2023 00:45,18/03/2023,00:45:00,5,1,0,0.172
18/03/2023 01:00,18/03/2023,01:00:00,5,1,0,0.14
18/03/2023 01:15,18/03/2023,01:15:00,5,1,0,0.12
18/03/2023 01:30,18/03/2023,01:30:00,5,1,0,0.14
18/03/2023 01:45,18/03/2023,01:45:00,5,1,0,0.072
18/03/2023 02:00,18/03/2023,02:00:00,5,1,0,0.048
18/03/2023 02:15,18/03/2023,02:15:00,5,1,0,0.076
18/03/2023 02:30,18/03/2023,02:30:00,5,1,0,0.084
18/03/2023 02:45,18/03/2023,02:45:00,5,1,0,0.052
18/03/2023 03:00,18/03/2023,03:00:00,5,1,0,0.068
18/03/2023 03:15,18/03/2023,03:15:00,5,1,0,0.092
18/03/2023 03:30,18/03/2023,03:30:00,5,1,0,0.072
18/03/2023 03:45,18/03/2023,03:45:00,5,1,0,0.128
18/03/2023 04:00,18/03/2023,04:00:00,5,1,0,0.172
18/03/2023 04:15,18/03/2023,04:15:00,5,1,0,0.14
18/03/2023 04:30,18/03/2023,04:30:00,5,1,0,0.096
18/03/2023 04:45,18/03/2023,04:45:00,5,1,0,0.084
18/03/2023 05:00,18/03/2023,05:00:00,5,1,0,0.08
18/03/2023 05:15,18/03/2023,05:15:00,5,1,0,0.052
18/03/2023 05:30,18/03/2023,05:30:00,5,1,0,0.072
18/03/2023 05:45,18/03/2023,05:45:00,5,1,0,0.092
18/03/2023 06:00,18/03/2023,06:00:00,5,1,0,0.048
18/03/2023 06:15,18/03/2023,06:15:00,5,1,0,0.056
18/03/2023 06:30,18/03/2023,06:30:00,5,1,0,0.12
18/03/2023 06:45,18/03/2023,06:45:00,5,1,1,0.14
18/03/2023 07:00,18/03/2023,07:00:00,5,1,1,0.12
18/03/2023 07:15,18/03/2023,07:15:00,5,1,1,0.164
18/03/2023 07:30,18/03/2023,07:30:00,5,1,1,0.1
18/03/2023 07:45,18/03/2023,07:45:00,5,1,1,0.048
18/03/2023 08:00,18/03/2023,08:00:00,5,1,1,0.08
18/03/2023 08:15,18/03/2023,08:15:00,5,1,1,0.08
18/03/2023 08:30,18/03/2023,08:30:00,5,1,1,0.048
18/03/2023 08:45,18/03/2023,08:45:00,5,1,1,0.068
18/03/2023 09:00,18/03/2023,09:00:00,5,1,1,0.092
18/03/2023 09:15,18/03/2023,09:15:00,5,1,1,0.048
18/03/2023 09:30,18/03/2023,09:30:00,5,1,1,0.092
18/03/2023 09:45,18/03/2023,09:45:00,5,1,1,0.168
18/03/2023 10:00,18/03/2023,10:00:00,5,1,1,0.132
18/03/2023 10:15,18/03/2023,10:15:00,5,1,1,0.116
18/03/2023 10:30,18/03/2023,10:30:00,5,1,1,0.112
18/03/2023 10:45,18/03/2023,10:45:00,5,1,1,0.068
18/03/2023 11:00,18/03/2023,11:00:00,5,1,1,0.048
18/03/2023 11:15,18/03/2023,11:15:00,5,1,1,0.084
18/03/2023 11:30,18/03/2023,11:30:00,5,1,1,0.076
18/03/2023 11:45,18/03/2023,11:45:00,5,1,1,0.044
18/03/2023 12:00,18/03/2023,12:00:00,5,1,1,0.072
18/03/2023 12:15,18/03/2023,12:15:00,5,1,1,0.088
18/03/2023 12:30,18/03/2023,12:30:00,5,1,1,0.096
18/03/2023 12:45,18/03/2023,12:45:00,5,1,1,0.136
18/03/2023 13:00,18/03/2023,13:00:00,5,1,1,0.16
18/03/2023 13:15,18/03/2023,13:15:00,5,1,1,0.124
18/03/2023 13:30,18/03/2023,13:30:00,5,1,1,0.06
18/03/2023 13:45,18/03/2023,13:45:00,5,1,1,0.092
18/03/2023 14:00,18/03/2023,14:00:00,5,1,1,0.06
18/03/2023 14:15,18/03/2023,14:15:00,5,1,1,0.048
18/03/2023 14:30,18/03/2023,14:30:00,5,1,1,0.088
18/03/2023 14:45,18/03/2023,14:45:00,5,1,1,0.068
18/03/2023 15:00,18/03/2023,15:00:00,5,1,1,0.048
18/03/2023 15:15,18/03/2023,15:15:00,5,1,1,0.076
18/03/2023 15:30,18/03/2023,15:30:00,5,1,1,0.156
18/03/2023 15:45,18/03/2023,15:45:00,5,1,1,0.124
18/03/2023 16:00,18/03/2023,16:00:00,5,1,1,0.136
18/03/2023 16:15,18/03/2023,16:15:00,5,1,1,0.152
18/03/2023 16:30,18/03/2023,16:30:00,5,1,1,0.056
18/03/2023 16:45,18/03/2023,16:45:00,5,1,1,0.056
18/03/2023 17:00,18/03/2023,17:00:00,5,1,1,0.092
18/03/2023 17:15,18/03/2023,17:15:00,5,1,1,0.056
18/03/2023 17:30,18/03/2023,17:30:00,5,1,1,0.048
18/03/2023 17:45,18/03/2023,17:45:00,5,1,1,0.092
18/03/2023 18:00,18/03/2023,18:00:00,5,1,1,0.068
18/03/2023 18:15,18/03/2023,18:15:00,5,1,1,0.06
18/03/2023 18:30,18/03/2023,18:30:00,5,1,1,0.156
18/03/2023 18:45,18/03/2023,18:45:00,5,1,1,0.152
18/03/2023 19:00,18/03/2023,19:00:00,5,1,0,0.12
18/03/2023 19:15,18/03/2023,19:15:00,5,1,0,0.112
18/03/2023 19:30,18/03/2023,19:30:00,5,1,0,0.092
18/03/2023 19:45,18/03/2023,19:45:00,5,1,0,0.052
18/03/2023 20:00,18/03/2023,20:00:00,5,1,0,0.056
18/03/2023 20:15,18/03/2023,20:15:00,5,1,0,0.092
18/03/2023 20:30,18/03/2023,20:30:00,5,1,0,0.06
18/03/2023 20:45,18/03/2023,20:45:00,5,1,0,0.048
18/03/2023 21:00,18/03/2023,21:00:00,5,1,0,0.088
18/03/2023 21:15,18/03/2023,21:15:00,5,1,0,0.1
18/03/2023 21:30,18/03/2023,21:30:00,5,1,0,0.124
18/03/2023 21:45,18/03/2023,21:45:00,5,1,0,0.152
18/03/2023 22:00,18/03/2023,22:00:00,5,1,0,0.144
18/03/2023 22:15,18/03/2023,22:15:00,5,1,0,0.072
18/03/2023 22:30,18/03/2023,22:30:00,5,1,0,0.068
18/03/2023 22:45,18/03/2023,22:45:00,5,1,0,0.088
18/03/2023 23:00,18/03/2023,23:00:00,5,1,0,0.048
18/03/2023 23:15,18/03/2023,23:15:00,5,1,0,0.06
18/03/2023 23:30,18/03/2023,23:30:00,5,1,0,0.092
18/03/2023 23:45,18/03/2023,23:45:00,5,1,0,0.06
19/03/2023 00:00,19/03/2023,00:00:00,6,1,0,0.048
19/03/2023 00:15,19/03/2023,00:15:00,6,1,0,0.144
19/03/2023 00:30,19/03/2023,00:30:00,6,1,0,0.144
19/03/2023 00:45,19/03/2023,00:45:00,6,1,0,0.116
19/03/2023 01:00,19/03/2023,01:00:00,6,1,0,0.156
19/03/2023 01:15,19/03/2023,01:15:00,6,1,0,0.076
19/03/2023 01:30,19/03/2023,01:30:00,6,1,0,0.048
19/03/2023 01:45,19/03/2023,01:45:00,6,1,0,0.072
19/03/2023 02:00,19/03/2023,02:00:00,6,1,0,0.088
19/03/2023 02:15,19/03/2023,02:15:00,6,1,0,0.048
19/03/2023 02:30,19/03/2023,02:30:00,6,1,0,0.064
19/03/2023 02:45,19/03/2023,02:45:00,6,1,0,0.092
19/03/2023 03:00,19/03/2023,03:00:00,6,1,0,0.056
19/03/2023 03:15,19/03/2023,03:15:00,6,1,0,0.116
19/03/2023 03:30,19/03/2023,03:30:00,6,1,0,0.168
19/03/2023 03:45,19/03/2023,03:45:00,6,1,0,0.136
19/03/2023 04:00,19/03/2023,04:00:00,6,1,0,0.116
19/03/2023 04:15,19/03/2023,04:15:00,6,1,0,0.088
19/03/2023 04:30,19/03/2023,04:30:00,6,1,0,0.076
19/03/2023 04:45,19/03/2023,04:45:00,6,1,0,0.048
19/03/2023 05:00,19/03/2023,05:00:00,6,1,0,0.08
19/03/2023 05:15,19/03/2023,05:15:00,6,1,0,0.088
19/03/2023 05:30,19/03/2023,05:30:00,6,1,0,0.048
19/03/2023 05:45,19/03/2023,05:45:00,6,1,0,0.068
19/03/2023 06:00,19/03/2023,06:00:00,6,1,0,0.088
19/03/2023 06:15,19/03/2023,06:15:00,6,1,0,0.12
19/03/2023 06:30,19/03/2023,06:30:00,6,1,0,0.136
19/03/2023 06:45,19/03/2023,06:45:00,6,1,1,0.164
19/03/2023 07:00,19/03/2023,07:00:00,6,1,1,0.108
19/03/2023 07:15,19/03/2023,07:15:00,6,1,1,0.052
19/03/2023 07:30,19/03/2023,07:30:00,6,1,1,0.096
19/03/2023 07:45,19/03/2023,07:45:00,6,1,1,0.056
19/03/2023 08:00,19/03/2023,08:00:00,6,1,1,0.048
19/03/2023 08:15,19/03/2023,08:15:00,6,1,1,0.092
19/03/2023 08:30,19/03/2023,08:30:00,6,1,1,0.068
19/03/2023 08:45,19/03/2023,08:45:00,6,1,1,0.048
19/03/2023 09:00,19/03/2023,09:00:00,6,1,1,0.088
19/03/2023 09:15,19/03/2023,09:15:00,6,1,1,0.16
19/03/2023 09:30,19/03/2023,09:30:00,6,1,1,0.12
19/03/2023 09:45,19/03/2023,09:45:00,6,1,1,0.14
19/03/2023 10:00,19/03/2023,10:00:00,6,1,1,0.144
19/03/2023 10:15,19/03/2023,10:15:00,6,1,1,0.048
19/03/2023 10:30,19/03/2023,10:30:00,6,1,1,0.052
19/03/2023 10:45,19/03/2023,10:45:00,6,1,1,0.092
19/03/2023 11:00,19/03/2023,11:00:00,6,1,1,0.064
19/03/2023 11:15,19/03/2023,11:15:00,6,1,1,0.044
19/03/2023 11:30,19/03/2023,11:30:00,6,1,1,0.088
19/03/2023 11:45,19/03/2023,11:45:00,6,1,1,0.072
19/03/2023 12:00,19/03/2023,12:00:00,6,1,1,0.064
19/03/2023 12:15,19/03/2023,12:15:00,6,1,1,0.156
19/03/2023 12:30,19/03/2023,12:30:00,6,1,1,0.156
19/03/2023 12:45,19/03/2023,12:45:00,6,1,1,0.12
19/03/2023 13:00,19/03/2023,13:00:00,6,1,1,0.104
19/03/2023 13:15,19/03/2023,13:15:00,6,1,1,0.092
19/03/2023 13:30,19/03/2023,13:30:00,6,1,1,0.048
19/03/2023 13:45,19/03/2023,13:45:00,6,1,1,0.06
19/03/2023 14:00,19/03/2023,14:00:00,6,1,1,0.092
19/03/2023 14:15,19/03/2023,14:15:00,6,1,1,0.052
19/03/2023 14:30,19/03/2023,14:30:00,6,1,1,0.056
19/03/2023 14:45,19/03/2023,14:45:00,6,1,1,0.092
19/03/2023 15:00,19/03/2023,15:00:00,6,1,1,0.088
19/03/2023 15:15,19/03/2023,15:15:00,6,1,1,0.128
19/03/2023 15:30,19/03/2023,15:30:00,6,1,1,0.164
19/03/2023 15:45,19/03/2023,15:45:00,6,1,1,0.144
19/03/2023 16:00,19/03/2023,16:00:00,6,1,1,0.084
19/03/2023 16:15,19/03/2023,16:15:00,6,1,1,0.08
19/03/2023 16:30,19/03/2023,16:30:00,6,1,1,0.084
19/03/2023 16:45,19/03/2023,16:45:00,6,1,1,0.048
